cba3a200-79d0-4322-bc1a-cbd16c5eee11,Ahmet Çağan,,,,
ffa76506-f437-4024-9ed2-7e1f7865fd9e,Selahattin Pınar,,22-1-1902,İstanbul,4
da7f671e-8819-4552-9d3d-82284f3e1e03,Fakih Özlem,,,,
789c7542-5f5f-4f7c-989a-3d81569bb8d8,Selahattin İçli,,6-10-1923,Beşiktaş,4
ad17eff3-d5e3-4b6d-8791-867f006afd7c,Cumhurbaşkanlığı Klasik Türk Müziği Korosu,Group,,,
1957f99a-60c6-4efa-ab38-bd8dccd7406d,Abdurrahman Efendi (Arapzade),,,,
2dc10f79-5d9c-4387-ab03-04e78c438cf0,Rıfat Şanlıel,,,,
9aafa0c5-de04-4432-8176-821cf8dd8624,Basmacı Abdi Efendi,,1787,İstanbul,2
ceddc90f-3517-4b3d-a5bf-b6bbef47e2af,Naci Göçmen,,,,
560b87d7-cc6b-47ca-b728-4362e5b61b67,Savaş Özkök,,,,4
edc99105-1f1e-450e-af18-437cfe4125b0,Fevzi,,,,
cf36460f-525e-46b3-95a3-12302f1be1cd,Nurullah Kanık,,,,
d3900d72-850a-4ef7-bad0-28cb85767c4a,Asuman Ercan,,,,
198bfe3b-6111-4b51-aacd-e179b4d1309c,Cemil Özbal,,,,
45ee800d-7362-4509-8193-7bd96a09e864,Ziya Taşkent,,,,4
4105a8bf-11f0-47ce-b2e9-ee522bf0e915,Emrullah Şengüler,,,,
2feb9dfc-cbeb-49d2-8e2a-8bb4d3d70566,İbrahim Tennuri,,,,
7a5f94ee-ed1a-4922-82fa-8df46704048f,Şemseddin Sivasi,,,,
91e1b4b3-26d9-44fa-893f-35fb4cccb213,Neva Özgen,,,,
b95916ed-0448-4f83-9498-c1f3248bad31,Mehmet Ilgın,,,,
653e27dc-a7c5-4280-ae0a-80611943d12b,Birol Yayla,,,,
d93b868a-86ae-4934-8e27-9afa85fac613,Zahariyadis,"Greece, Turkey",,,
bb8433c0-5022-4e7c-a7a2-40f3cd200d7f,Bedii Nedim Bey,,,,
7558ea80-67ab-465f-87d8-633d7285f7c1,Hüseyin Aydın,,,,
953992c4-f829-489f-af89-964306b53aa5,Süleyman Şahintürk,,,,
a6361965-aa7c-472b-a768-fd1372dc563b,Cenap Muhittin Kozanoğlu,,,,4
5eaead0a-22df-4108-aa8a-a72e8825d9c5,Ali Osman Güney,,,,
ef4f441d-c4fe-48a7-927c-794ba7341984,Fuat Edip Baksı,,1911,,4
81287063-9c1b-42f0-bf5a-8ecaf6a84d08,Lavtacı Andon,"Greece, Turkey",,,3
c470e6d2-320d-47a8-9daa-e2febd6cf4ae,Enver Mete Aslan,,,,
87cd8d25-1ff8-4b7c-8fd9-3786a2ff75f7,Rüştü Eriç,,1914,İskeçe,4
ac61be44-cbd3-4f8e-9533-1642439fd34c,Turay Dinleyen,,,,
9cbe44c2-6bf9-4b5b-b377-6bf7718ba65b,İhsan Özer,,,,
9e320a33-64b4-4a67-ae99-98679cdf8718,Lütfiye Özer,,,,
e73e4476-e144-4605-96d0-035b1dade76b,Tuncay Yalın,,,,
9a56c302-69e0-449e-88e6-54f45aff8594,Mehmet Ali Hevenk,,,,
a9238675-1884-40c9-a91c-c0e67d096aec,Niyazi Damla,,,,
70e93031-d8d3-41d9-a11f-8633ef9f55c3,Cemal Ethem Yeşil,,,,
8e08efbf-03e7-436a-a8b3-ded43399e3e2,Bursalı Hamit Bey,,,,
fd98f4f0-7e0c-4af2-bd00-c86cb184a5d5,Özer Uçar,,,,
c7f28dda-d58d-4695-8b76-9831fb42f154,Emel İşcan,,,,
0c27b773-2d39-469d-8ad7-0343e6d3499d,Burhan Tuzer,,,,
ce641d12-e61b-4480-98b3-57f90a265e12,Veysel Güngören,,,,
e3cd7472-7dd1-4b20-bedd-e706ccea5764,Serhat Çiğiltepe,,,,
a8571b9c-31ea-4e53-af67-b1487e1796dd,Doğan Ergin,,,,
80f9f3d7-78c3-4368-ac1a-c20a8e3eabfc,Avram Karakaş,"Israel, France",,,
5bbdd002-8e2e-4529-a9e1-ac30edab9a00,Can Gülbol,,,,
2398b010-95e9-4bd8-98a8-f18d2e42c0fb,Semahat Özdenses,,15-9-1913,İstanbul,4
e56195ea-142f-4003-887b-88722c2d00b3,Ceyda Utandı,,,,
d377326c-6d63-41e4-8dd2-0c435dc207dd,Neccarzade Mustafa Rıza Efendi,,,,
1b8c382b-51d7-4056-928f-a5c8cb803963,Musahip Mehmet Ağa,,,,
30e6c1eb-40f7-451d-9490-e4b81647e057,Burhan Bey,,,,
26d31b66-ec11-4575-b599-6675285e0906,Özata Ayan,,,,
766e2368-7308-4df0-b0e6-b5383f7647bd,Ahmet Özhan,,,,
140a019f-42c2-4c1e-9dd4-244cb773c933,Muzaffer Özpınar,,,,
fab0da06-1307-41a8-ba8d-9548730fa6dc,Asuman Demirbaş,,,,
dcfc8b77-a0f3-4352-9e73-14541036cf17,Dırağman Zakirbaşısı Ahmed Efendi,,,,
b83168b7-91aa-4900-ba25-84146fedf915,Rauf Yekta Bey,,,,
616071df-506c-4802-925a-26205aa8d0dd,Hacer Tısoğlu,,,,
8fcefbe4-9122-479d-9cd9-213e2cfea3f9,Deniz Oflaz,,,,
954f540c-33e4-4a39-8ea4-42b833946f26,Uğurcan Sesler,,,,
d78b0d8d-d207-4ceb-993d-c270caa478f3,Seyhun Çelik,,,,
fe0e21e7-4ea0-4edb-97c2-947dc19843ea,Hüsnü Özenen,,,,
4f0e3c08-8693-4a4a-8a1d-423f6015c5b9,Özer Şenay,,,,
efa05e6c-2bed-4781-8ff8-26583104f241,Hadiye Ötügen,,,,
e94b4f70-045b-409f-b42e-da7c5d67d6ce,Aşık Dertli,,,,
a8e045de-301b-4d45-87a4-22f9d55e8726,Mutasarrıf Hayri Bey,,,,
05ca8423-760a-4687-a57e-10cb590dfc86,Münir Nurettin Selçuk,,1900,,4
faf074ab-5618-49e7-8a01-d8a8d9e2849e,Bağdatlı Esad Efendi,"Arabia, Iraq",,,
b7a90852-ccce-41d8-b085-79da47f903a9,Niyazi Güler,,,,
021d5063-741f-4e57-a40a-af0f249ef567,Güngör Güner,,,,
20c4ad9c-e681-4bb1-97a6-9f9ec46245c2,Tanburi Aleksan Ağa,"Armenia, Turkey",,,
1737283a-f73b-40f1-b153-4dff8841435f,Rıfat Ahmet Moralı,,,,
4e2f563c-a836-4d0c-8bfb-9b40bff9fed1,Mehmet Erbulan,,1934,Ankara,4
d719e17a-0446-4860-9009-5f5211c1107a,Nusret Ersöz,,,,
3b57c5a0-51a6-4291-b93e-9086e56b9982,Zobuoğlu Vasfi (Rıza) Bey,,,,
4cc5200e-a3f7-4d5d-8b15-9b10a8f9a9a2,Tanburi Cemil Bey,,1871,İstanbul,3
e09a4177-5aad-4b8f-ac48-e57180f51b27,Mebruke Çağla,,,,
92d169ba-62be-47f7-b6f8-b60eb5531081,Nihat Açar,,,,
6256ace7-f139-4a22-a5e2-e9e46bffb0d4,Fahrettin Çimenli,,,,
c7740407-4f91-41a1-80bf-376d5667f7c9,Y. Sinan Ozan,,,,
901b1e24-02ed-4e3b-8ade-08feae6dc873,Sadi Hoşses,,1912,,4
c1284db5-5a8c-4292-8dbd-30d1fa56a0c2,Kevser Sözmen,,,,
45cdfb02-fe1c-4329-9a54-a7e409a3e4b1,Zekai Dede Efendi,,,,
30fb8657-1330-41d5-b2b1-55b4891fd0b8,Aydın Oran,,,,4
4c43ae06-03c2-4add-830b-88a241d123d7,Fuzuli,"Turkey, Azerbaijan",,,
f45c89db-f3f6-421e-a865-266df45efd26,AJS Türk Sanat Müziği Grubu,Group,,,
dff6b05e-8dcf-4d4f-9a72-e2c8c960e98f,Adnan Kisaç,,,,
618e982e-4df7-41e5-bec3-674f9fe33e95,A. Yıldan Dirik,,,,
b2d690da-6f16-4c26-aaca-b2b4a824e630,Hilmi Dede,,,,
5eae5fcf-5518-4b68-a8dd-87beb5b0104a,Şehzade Seyfeddin Efendi,,,,
30380155-5974-4cf5-aed9-60371470005d,Yıldıran Güz,,,,
8774c31c-e295-4d8c-b46f-4c5872f5692e,Leyla Saz,,,,
ab40975a-bf99-4223-b768-13495a2d6485,Santuri Ethem Efendi,,1855,,3
e62df7e2-6933-452d-b01b-634be36ed684,Manok Ağa,"Armenia, Turkey",1877,"İstanbul, Üsküdar",3
25890cac-65c8-44c6-ad07-f9684f018bc8,Belgin Gök,,,,
5351f99e-f782-47a0-93e2-0c28795027d6,Mehmet Özkaya,,,,
404404c5-5142-433e-a105-b290feee4a97,Musullu Ama Osman Efendi,"Arabia, Iraq",,,
b7bcb505-3dba-4aad-aaf3-2ac6d1388bbc,Atıf Yar,,,,
8cb229d9-e313-4eed-a665-590cfc1c8115,Savaş Zurnacı,,,,
85015e35-c8d5-42f2-bd68-60483874bf6d,Hüseyin Turna,,,,
252206e0-0045-4b8d-adc6-1bad202ca622,Rahmi Sönmezocak,,,,
1ca1694a-6354-4414-bc3f-9dc0966bf5aa,Kemani İhsan Bey,,,,
aa0562ec-5e6e-4e40-b40f-409692f21ac4,Osman Şems Nurettin,,,,
7d8a76a8-2c80-4c06-a217-eab8938119d8,İstavri Efendi,"Greece, Turkey",,,
1dbb8fd5-7331-46d2-8816-edf2e4392648,Alaeddin Yavaşca,,1-3-1927,Kilis,4
c3f57620-e89e-4b63-bc00-4a100c3e91a8,Melihat Gülses,,,,
63f2aeb9-d399-4aa7-aaef-a47a52038b17,Orhan Rahmi Gökçe,,,,
cd5ca488-8006-4df3-93ae-26968d15c9cc,Boncukçu,"Israel, Turkey",,,
00380b03-40bf-4c21-bff1-4752f5edbbad,Yusuf Çelebi,,,,
530bbaea-d6c0-4f9e-a04d-f51eccee42f7,Kerem Karakaya,,,,
75839ef8-3a89-4d33-b618-c0f7ad213015,Hafız Sami,,,,
8dc06d98-29b1-4803-9932-4fce9226167a,Udi Ekrem Bey,,,,
1ae79bd5-b329-4302-ba31-919df715f2fc,Alp Arslan,,,,
9068602f-10ab-4f70-a714-5998e892d834,Udi Marko Çolakoğlu Efendi,"Greece, Turkey",,,
f0a5ad6e-5fda-4ef8-8412-092edf2be929,Kemani Yorgi Efendi,"Greece, Turkey",,,
b2318484-193d-4692-b691-08b4f3d46fb4,Mehmet Sadi Bey,,1839,,3
0ea6df7d-8fbd-47e0-9c16-c55c8c4ff171,Nuri Halil Poyraz,,1885,,3
fbd684b5-7204-4e39-9286-ad4ae5eb481b,Başar Dikici,,,,
ea7500a1-3816-4207-84b0-897d7e2950ef,Hamid Refik Bey,,,,
baedc58c-6f8c-4845-8ebe-1e3941017693,Vehbi Cem Aşkun,,,,
5b39d6a9-f5a2-459e-ab1f-05e484cb725d,Melek Hiç,,,,
41b5769b-400d-471d-83b9-ce87a8f01dc3,Tanburi Emin Ağa,,1750,,2
9157531e-ba32-46e7-8c60-1a66c99f2ace,Tateos Eñserciyan,"Armenia, Turkey",,,
6c751c75-a00d-4abf-bfae-3dbb2c49adfe,Zerrin Karadeniz,,,,
65f0a385-09d1-45d0-9045-9de674ff7d55,Nihat Doğu,,,,
97a14b3a-4efe-4969-bc9d-076138117bd5,Serap Efil,,,,
d58285a8-7708-4079-bede-8906416bc6fc,Zekai Tunca,,,,4
99c4c547-ec9d-4bb8-8673-53a6355dbd59,Kemani Serkis Efendi,"Armenia, Turkey",,,
449541e1-16c5-47c0-bbf2-936c1cd13fc7,Hakan Talu,,,,
e82f2bfa-37d5-4c19-b9e0-abb7ca154425,Selahattin Sarıkaya,,,,
9954d881-1c6b-4de6-8bbb-5ea04ead5d99,Rıfat Bey,,,,
7807a2f2-5673-45d8-afd9-4c5291ab8f5d,Ayşin Ökmen,,,,
f7322eae-aec9-4358-badc-0fa648bf37dd,Callisto Guatelli,Italy,,,
22ce7fc3-052c-49c1-8a3f-979aab2593f7,Gönül Aköz Gündüz,,,,
8b04b97e-4b12-47bc-883a-69d912e12aa5,Gürsel Koçak,,,,
290af48e-412a-4d72-8227-9341de8874ea,Kasım Paşa,,,,
92805785-a644-43f7-8bd8-4dd51bf48529,Cüneyd Orhon,,,,
9fc08368-8470-4d80-9eb7-d50dc5a0f4a0,Kemani Nişan Ağa,?,,,
e259b60c-50a0-4984-bf1e-786e76c5d553,Adnan Yavuzer,,,,
6d185e31-bffb-4922-87f7-2dccb955b080,Mustafa Nafiz Irmak,,1904,,4
93588cf7-65d3-47ed-883b-2d740b971b3a,Tanburi İsak Efendi,"Israel, Turkey",,,
78ef82ca-83e6-435b-bb9a-5264e4103f0e,Selahattin Altınbaş,,1939,,4
66f06c81-daec-4530-bd12-5f3b450c1857,Ali Doğan Ergin,,,,
3cd629ce-a687-43b4-b070-707b85afbd4e,İsmet Olgaç,,,,
a3601977-0014-4508-9ffb-cc438b2e0079,Nâbedîd Cemal,,,,
fcc3214c-4a42-4e97-ba32-91a4d7820594,Tanburi Zeki Mehmet Ağa,,,,
b8373093-c41f-4eee-b7ea-ffaae4398cf9,Sabri Tüfekçi,,,,
a923198e-2d5a-4e97-b313-42084e5a150a,Neyzen Emin Dede,,1883,,2
4c2a288c-6355-4767-b4f4-aa55d260dfa9,Bahriyeli Vasıf,,,,
7852b88e-e5e6-4971-b0a1-a9af541565f5,Günay Uysal,,,,
378998a9-3d0e-4369-93ab-72dc1dd3dc56,Gökalp Yüzlüer,,,,
757cdd7b-b5ee-4ac2-a9ff-0f4ac233f00d,Tekin Gönenç,,,,
4af8e404-4c2a-4ebc-86ed-9acbadd2086a,Demet Gürsoy,,,,
8ea8338b-2894-4005-a039-643c55f3116d,Nef-i Ömer Efendi,,,,
ae2b6614-e6ba-4eef-8d94-c75d495d3a3d,Dürdane Altan,,,,
03d362b0-4c8f-4d86-8ee1-aaa039f3f7f8,Cem Oğuz,,,,
b5e2f977-cadd-458a-8171-cafdfe6a331c,Fahrettin Yarkın,,,,
a1383787-7039-45e8-a0ad-0012f472439f,Rıdvan Aytan,,,,
76bc537b-6d25-4f91-86d5-ca147a1d66d8,Serap Kuzey,,,,
b8e18b27-835f-449e-a99e-8f31408ed448,Mehmet Ulusoy,,,,
bcf63499-d8e2-4ebc-a19a-06d80018559d,Seyyid Ahmet Ağa,,,,2
b2924040-d3ef-4fe6-b54b-3b91d907544d,Seda Gülbeyaz,,,,
5982d282-4f86-48e9-b311-afaaa64a8732,Reşat Özpirinççi,,,,
4a062748-b2b4-4b60-b5e5-46b68f29dc1b,Aleko Bacanos Efendi,"Greece, Turkey",,,
a562cea9-3fe4-4007-b426-56cfbadaa280,Hafız Aşir Efendi,,,,
a5cf3391-1887-4018-82fc-9f29331b938f,Faize Ergin,,1894,,3
48c934f1-1276-4fb0-91cc-beda51fb20d5,Ünal Yürük,,,,
1a4a7cd1-a3ca-43ba-a4d2-b0c7032289a1,Muhammediyeci Mustafa,,,,
a9ca273f-d355-4199-a752-2150bae33222,Veci Bingöl,,1887,Kemaliye,3
46328ba4-2bdf-49c0-8d2e-d771ab65fb91,Şah İsmail,Iran,,,
ad21dcd0-0028-4096-81b4-01c20bb179e0,Recep Birgit,,,,
3e9a20ba-7126-4eec-8b20-3b9f15f44267,Kanuni Arif Bey,,,,
511b2be9-1c60-4557-9ce4-239e582a3bfb,Nefise Özses,,1908,,4
a5e88a2e-f405-483d-8a3b-3e55c2113acd,Osman Erkahveci,,,,
35f1b9e1-9a40-44be-a0d5-7b089ff07f53,Güngör Hoşses,,,,
6aca5d05-8e09-49e1-8882-92058e6b3471,İbrahim Altınbaş,,,,
36e8968e-2b15-43a9-a79c-c70e0a6f5ed8,Mesut Cemil Bey,,,,
7df55f83-8306-41f3-b7cb-1210bcb255e3,Necip Fazıl Kısakürek,,,,
3bef04a2-86bd-427a-9e98-ad8fd9c1e3dd,Dürri Turan,,1885,İstanbul,3
a6592b6f-a8d8-41a1-8b9e-044dc9e69805,Ali Sarıgül,,,,
2fbfeea4-cbe6-49e7-9470-59a36d8bcbe5,Ozan Karataş,,,,
5465bd5d-3f5a-4461-b04a-222c25e4acb6,(Şaşı) Agop Ağa,"Armenia, Turkey",,,
f813371b-ce2b-4d9c-b134-6662fb47285d,Nasır Abdülbaki Dede,,,,
e1b90edb-50d8-4b42-a349-904d7d8787ca,İsmail Dalkıran,,,,
44240d48-407a-4a06-9375-268aa4d143c0,Mesut Kaçaralp,,1909,,4
c9c35bfc-c0bb-47ca-8784-f057a51c5f9f,Paraşko Leondarides,"Greece, Turkey",,,
8c90679b-cc2a-453f-a3c2-19976ffaa367,Kemençeci Nikolaki,"Greece, Turkey",,,3
bb506e3b-7a44-4416-87ec-08a553f61e1f,Sadiye Erimli,,,,
1cf62c57-fb17-40fa-b908-1044b91c5498,Udi Sami Bey,,1876,,3
4d48dadb-641b-43d8-97e1-f11704aaad64,Özcan Büyük,,,,
7ef61959-65f2-41ab-9ae2-ba890812b7b4,Bekir Sıdkı Sezgin,,1-7-1936,İstanbul,4
df01d2b0-d8e4-447f-a5f1-034b9587ca83,Ahmet Yatman,,,,
5f13a105-1518-47a0-a776-cd16ab2e5192,Mustafa Kovancı,,,,
e605a14b-3355-483e-ad8f-405de3e3927a,Kenan Yusuf Bey,,,,
d21e2c0f-bd66-46bc-82c3-5addf02c90c6,Haham Nesim Silviya,"Israel, Turkey",,,3
c43735a8-be52-4870-a620-ffcbc980c7e3,Kul Mehmet,,1600,,1
76c47a38-b8cd-42bb-a484-5a7aae00e381,?,,,,
848de204-8328-4c04-b932-11b9cf752a6b,Nevin Tanrıkorur,,,,
c9809367-e347-417f-8dd9-d0f8adbdb5d0,Ayangil Türk Müziği Orkestra Ve Korosu,Group,,,
ed8a6a89-a02a-4f12-bcc9-b883263d77e3,Mahmut İmre,,,,
eec97a99-ab73-4707-84b5-d7a7e667cb11,Safinaz Rizeli,,,,
d916d7ee-b1e0-4026-be54-3e284893d7a6,Ahmet Yekta Madran,,,,
e4a9d442-4109-4e7d-91a8-59092451e3c0,Kemani Todoraki,"Greece, Turkey",,,
bfb3c881-6890-4ecd-8e21-75def0fd6109,Mülkiye Toper,,,,
1f24da91-1975-4295-a163-b3e4c0a21ff1,Celal Çetin,,,,
6a2ec216-ce93-43ac-af9d-5746c78590dc,Fatma Sevran,,,,
b38d3012-30bf-4bef-b8e2-e1a7d736ff13,Numan Ağa,,1750,,2
61d8e82a-8ff3-4675-ac31-df67a14dd772,Kani Karaca,,1930,Adana,4
e8c0fddc-2ba0-494c-90a9-9ad51d01619d,Nuri Gün,,,,
7e8c9b77-ee34-48d7-a99b-e5b5d69bbf3f,Ali Haydar Abdullahoğlu,,,,
bf5287df-65fd-4579-993d-e7b08fd1f829,Mustafa Nakşi Dede,,,,
f1c84d6d-cecc-450c-9987-9cc30abad6d5,Himmetzade Abdullah Efendi,,,,
ea93ff42-a384-4d1a-8ab8-5ff3da0f829d,Fehmi Tokay,,1889,Üsküdar,3
911610ec-7d05-4e3f-b727-d468a0557c70,Sultan V. Murat,,,,
d18bcad9-42a8-43ef-8d3a-c8f46568770d,Deniz Kızı Eftalya,,,,
043b1165-c0b9-4901-b9eb-e5c0c7de8839,Hafız Mustafa Efendi,,,,
dfe7172f-8f93-4df0-aaea-28053b9775a4,Vecdi Seyhun,,1915,,4
3b681905-d2d7-4d4d-8a0e-3f71a2c75639,Serkis Sucuyan,"Armenia, Turkey",,,
12b365b8-7866-4d90-a0e2-0c2edbe6bb81,Artaki Candan,"Armenia, Turkey",1885,,3
77ae21a0-c742-43e5-8af6-1cdccbab7dc4,Yahya Soyyiğit,,,,
a7fc8bea-1131-409b-8398-cd8886c8d9f9,Fuat Hulusi Demirelli,,,,
654707ee-8fdd-4de9-957e-0ad6ca03f4c1,Mehveş Hanım,,,,3
cbff360d-517b-4fa3-8614-c86a094fa6a8,Naciye Hazar,,,,
b611c81e-2ff9-408c-bfb3-4ad94affbd79,Nevbahar Özel,,,,
82882140-7d52-4d2c-b1e3-eb5187c4eadf,Doğan Işıksaçan,,,,
d4ebc3e7-df4a-4051-a277-ddfc4ccb2663,Vedat Çetinkaya,,,,4
9678045b-ee37-42ea-b183-1c8b5c0cb38a,Walter Zev Feldman,"USA, Israel",,,
4f2ab945-e454-48af-a633-8810818664de,Şerafettin Özdemir,,,,
33f9dca7-4353-474e-b675-1ef58d15f77d,Harika Oktay,,,,
0dd5f3dd-3d09-42fa-af9f-62695ca68fa5,Keçecizade Molla Efendi,,,,
55ca75af-62bd-404f-bbc5-86448a702d54,Çiğdem Kırömeroğlu,,,,
ef422c4a-8938-4551-ab8d-603e533025cd,Burhan Dikencik,,,,
a6fe8566-a246-40b9-8a86-1ada5884ca81,Selahattin Erköse,,,,4
acf4a20a-067b-4766-a1f1-cb4f64cbd47e,İlter Yeşilay,,,,
4e499251-0fbc-4668-84d7-25a61230b19f,Cavit Deringöl,,,,
03abe488-4951-4285-a8fa-9b1cc42bf0e9,Mithat Özyılmazel,,,,
5d5ad617-0b04-4b34-aab7-d8d8eb8cf64a,Kemani Rıza Efendi,,,,
5c0fd424-1e6d-4f62-a53e-1fa5b42093f8,Kirkor Berberyan,"Armenia, Turkey",,,
2a0c7b2e-173c-49a5-ab8b-18fc84dbf5f6,Aaron Kohen,"Israel, Turkey",,,
10985f7e-5c35-4526-8c97-aa8b275f7bbe,Hasan Özçivi,,1925,,4
0e5281bb-34eb-47cf-9088-5388ec8c5294,Lambros Leondarides,"Greece, Turkey",,,
4a1c9cf2-2f62-44df-b432-8cf748328b44,Ferit Sıdal,,1-3-1925,Ankara,4
e49c9894-70ef-4a4e-87f1-7deaccf059d1,Şerif İçli,,20-12-1899,,3
5f84a384-aeb1-42db-a494-94cdc6ef69f0,Nebahat Üner,,,,
d8ab1cd7-262c-444f-8e6b-ee226022a316,İbrahim Uygun,,,,
74f57922-a7dd-4d93-81f7-4be9c173a407,Yesari Asım Arsoy,,,,
0eb3d345-72ec-458d-aa6c-cc4d76134ee8,Ümit Yaşar Oğuzcan,,1926,Tarsus,
b79d25ce-3fd4-42c3-9ddc-ebe6c28c7694,Semih Mümtaz,,,,
b500315b-4bf8-4608-90d7-df447f6845f2,İlham Behlül Pektaş,,,,
2ccc5139-b8de-4bca-b3a8-c30e323b86ca,Furat Qadduori,"Arabia, Iraq",,,
30a3e7d0-5f41-42fc-b2a6-47bc01c3323d,Bolahenk Nuri Bey,,1834,,3
0868a083-608c-41c5-89b0-bc5b9a616dbd,Kudsi Ergüner Ensemble,Group,,,
b0bbd0fe-42f7-421c-82de-f4df6323984b,Meral Uğurlu,,,,
f15aab05-743f-4545-8007-0eb20450d654,Nevin Aymeriç,,,,
27bc8cf5-72e1-4888-87de-259fbcaac3ff,Jacques Offenbach,"?, France, Germany",,,
957d47da-ce05-4b1f-872d-1231fa8800d9,Kemani Nevres Paşa,,,,
4137c070-15b2-4d00-a9f0-3517d02a9ba8,Camille Saint-Saëns,"?, France",,,
bd07b2ee-c7eb-4555-9fba-b1cb638829b6,İbrahim Ziya Bey,,,,
f41946de-2b42-4a14-b599-7473ee1e8827,Nigar Uluerer,,,,
a6775723-69b6-4997-82da-bf230b1f8655,Neyzen Aziz Dede,,,,
ffc5bf1c-cd76-4dfc-a99c-b947fad73cfb,Zaharya,"Greece, Turkey",1680,,1
eefede4f-d1bc-479f-9462-473045549ea7,Ebubekir Kani,,,,
42424947-96fe-41e9-94a8-7a785770c41d,Türkan Şoray,,,,
2ed65e8e-74fa-4f57-ba19-81b7ee39582e,Esma Başbuğ,,,,
27c607da-eed0-4add-ae39-bfb36ae58db4,Isaac Algazi,,,,
adcc32aa-da2b-435c-937c-95bcef1a9d07,Ayhan Gunca,,,,
2745307a-b03b-488a-bd80-5453dc95222b,Hamdi Demirci,,,,
5066dc38-87a6-43c5-a09d-8c251203edbf,Mehmet Erdinç Kadıoğlu,,,,
5a3f39c4-e779-4155-b3d2-b86ac4e8465d,Rauf Alanyalı,,,,
fd8bceee-b3a4-4870-851a-0374f5542751,Bekir Ünlüataer,,,,
cdc69411-25f2-4fe3-88e5-41da2b8c474b,Ayhan Şenyaylar,,,,
f4251bcb-34a6-4333-8129-0c0bc3b96335,Ümit Gürelman,,16-2-1946,İstanbul,4
fa19a8b6-e7f4-40d4-af15-7a7c41ac7d8f,Gabriel Fauré,"?, France",,,
09ace0ce-1dca-4750-96d5-0fa65a66851a,Funda Doymuş,,,,
9e3d9225-72f4-405a-91a9-172339a9e35f,Badi Nedim,,,,
69f50ac4-f907-4935-9f6b-842eeb551144,Figen Akışık,,,,
1b062d75-badf-44e7-86df-25c04c3222e2,Zurnazenbaşı İbrahim Ağa,,,,1
1ed6c08e-9d5b-4e5c-a0a4-41acb3445000,Ceyhun Çelikten,,,,
71c37b8c-d91d-475a-90a2-d34062df0de6,Mustafa Güvenkaya,,,,
89ad4ac3-39f7-470e-963a-56509c546377,Various Artists,?,,,
b9a11258-8957-4674-a0ce-56f10002a98f,Emirgan Ensemble,Group,,,
bd0a6bf6-89b5-47ef-899e-1bc5453fa70e,Ali Rıza Sağman,,1890,"Ünye, Ordu",3
57810d39-de39-4fe2-8e87-2ecb022cd4d6,Saadettin Şenoymak,,,,
750bdc2c-6d90-44fb-b460-075c1e99af33,Koro,?,,,
b6842f4c-1ef8-44a1-a355-2f426f9c2c85,Aşık Ömer,,,,
4bbab141-89a6-446b-b319-63620f34d15b,Mehmet Ali Haydar Paşa,,,,
57d2d2f3-91d7-4db4-9e59-088bf4a19d5b,Tamer Conker,,,,
7ee09fb8-7da0-4546-b7b1-d86d8c38a475,Nahifi,,,,
30dde593-82ef-43b7-9e1a-448fa2248e84,Muzaffer İlkar,,1910,İstanbul,4
947e49b2-20ab-45eb-8972-34ef96b03944,Mehmet Fatih Çıtlak,,,,
d499a567-8077-40e6-a9b6-3a2ab330bf19,Hicabi Bey,,,,
